rooms	price	area	address	date	x	y	squaremeter price
2.0	638.04	59.63	Charlottenstraße 22, Köpenick (Köpenick), Berlin	2017	403671.6959619607	5810813.493329575	10.699983229917825
4.0	1742.0	139.3	Platz des 4 Juli 12, Lichterfelde (Steglitz), Berlin	2017	383586.4777476251	5809169.61870613	12.505384063173008
4.0	2800.0	183.2	Markgrafenstr. 35, Mitte (Mitte), Berlin	2017	391007.1701881145	5819289.615848469	15.283842794759826
3.0	829.0	82.9	Marienfelder Allee 180, Marienfelde (Tempelhof), Berlin	2017	388444.925018164	5807892.283516365	10.0
2.0	600.0	75.01	Fürstenwalder Allee 25, Rahnsdorf (Köpenick), Berlin	2017	410835.1011598003	5810934.698339327	7.998933475536594
3.0	1400.0	92.25	Marienburger Straße 30, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393384.20562134654	5821562.890852051	15.176151761517616
2.0	700.0	30.56	Emser Straße 70, Neukölln (Neukölln), Berlin	2017	392790.1773789849	5814224.460592457	22.905759162303667
2.0	970.21	75.0	Seesener Str. 40-47, Wilmersdorf (Wilmersdorf), Berlin	2017	384103.4176598901	5817485.2733689975	12.936133333333334
3.0	1020.58	79.0	Seesener Str. 40-47, Wilmersdorf (Wilmersdorf), Berlin	2017	384103.4176598901	5817485.2733689975	12.91873417721519
3.0	1328.81	98.43	Waltharistraße 24, Nikolassee (Zehlendorf), Berlin	2017	376728.3717048222	5809588.720114143	13.50005079752108
2.0	809.5	64.76	Friedrichstraße 211, Kreuzberg (Kreuzberg), Berlin	2017	390751.32902526174	5818565.98656651	12.499999999999998
3.0	1280.0	105.94	Am Comeniusplatz 4, Friedrichshain (Friedrichshain), Berlin	2017	394614.0553827785	5819133.604685666	12.082310741929394
3.0	749.0	84.0	Maxstraße 4 L, Wedding (Wedding), Berlin	2017	389284.1202740687	5823407.298629617	8.916666666666666
4.0	1157.0	96.39	Tempelhofer Ufer 35a, Kreuzberg (Kreuzberg), Berlin	2017	389802.1360250847	5817996.026479548	12.003319846457101
1.5	683.0	43.93	Graefestraße 19, Kreuzberg (Kreuzberg), Berlin	2017	392522.78339013155	5817050.249226012	15.547461871158662
2.0	772.0	67.0	Binzstraße  60, Pankow (Pankow), Berlin	2017	392663.93593760417	5824890.998698101	11.522388059701493
2.0	890.0	111.66	Berliner Allee 172 a, Weißensee (Weißensee), Berlin	2017	396180.6760309047	5823675.776066308	7.970625111946982
3.0	1400.0	125.0	Kirchhofstr. 48, Neukölln (Neukölln), Berlin	2017	394289.8896343364	5814815.784802161	11.2
2.1	470.68	75.55	Am Forstacker 29, Spandau (Spandau), Berlin	2017	378029.70080078865	5825396.580018475	6.230046326935804
3.0	813.0	81.21	Residenzstr. 152, Reinickendorf (Reinickendorf), Berlin	2017	388841.8719950847	5826071.467114568	10.011082379017363
2.0	640.0	68.0	Weißenburger Straße  12, Spandau (Spandau), Berlin	2017	377600.36372194975	5820702.035160317	9.411764705882353
2.0	589.0	62.65	Weißenburger Straße 42, Spandau (Spandau), Berlin	2017	377822.1540037681	5820770.602719893	9.401436552274541
3.0	1054.0	87.76	Nürnberger Str. 20, Charlottenburg (Charlottenburg), Berlin	2017	387154.5542851259	5818171.381453701	12.010027347310848
2.0	485.0	63.0	Wattstr. 26, Oberschöneweide (Köpenick), Berlin	2017	398727.4971089429	5814225.565856333	7.698412698412699
2.0	941.7	84.08	Meinekestraße  21, Charlottenburg (Charlottenburg), Berlin	2017	386588.98120801843	5818118.8158647865	11.200047573739297
2.0	982.45	86.18	Meinekestraße  23, Charlottenburg (Charlottenburg), Berlin	2017	386588.6464772143	5818095.254570478	11.399976792759341
3.0	702.53	96.9	Wittenberger Straße  72, Marzahn (Marzahn), Berlin	2017	403151.1021822908	5824812.202991435	7.250051599587203
4.0	890.0	89.0	Irenenstraße 17, Lichtenberg (Lichtenberg), Berlin	2017	398303.3679030279	5818733.424736926	10.0
3.0	631.0	70.0	Schönerlinder Straße 22, Französisch Buchholz (Pankow), Berlin	2017	394633.69021662686	5833133.860400315	9.014285714285714
3.0	3490.0	182.74	Am Weinhang 9, Kreuzberg (Kreuzberg), Berlin	2017	393558.1521848795	5818032.463517244	19.098172266608294
2.5	890.0	114.0	Königin-Elisabeth-Straße 8, Charlottenburg (Charlottenburg), Berlin	2017	383405.7217845908	5819294.568414518	7.807017543859649
3.0	540.51	71.12	Joachim-Ringelnatz-Straße 13, Biesdorf (Marzahn), Berlin	2017	403463.0775234896	5820697.712479964	7.599971878515185
3.0	1799.0	127.34	Dahlmannstraße 5, Charlottenburg (Charlottenburg), Berlin	2017	384836.3043872839	5818294.206452733	14.127532589916758
3.0	883.2	89.61	Märkische Allee 244A, Marzahn (Marzahn), Berlin	2017	401754.2917214514	5823460.331366634	9.856042852360229
3.0	640.87	59.34	Joachimstraße 8, Köpenick (Köpenick), Berlin	2017	402973.3304900804	5812465.950782267	10.799966295921806
3.0	2980.0	150.0	Lietzenseeufer 7, Charlottenburg (Charlottenburg), Berlin	2017	384064.33918373	5818857.846262785	19.866666666666667
2.0	960.0	60.0	Albrechtstraße 93, Steglitz (Steglitz), Berlin	2017	386762.5585175589	5812661.1942382725	16.0
2.0	999.0	57.77	Fehlerstrasse 10, Friedenau (Schöneberg), Berlin	2017	386085.7330177889	5815398.611656766	17.292712480526223
4.0	2150.0	129.13	Kollwitzstr. 75, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392750.1845234928	5821993.66754848	16.64988771005963
3.0	1060.0	76.52	Straßburger Straße 39b, Spandau (Spandau), Berlin	2017	377824.9731340562	5821487.682390811	13.852587558808155
4.0	760.0	113.68	Streitstraße 59, Spandau (Spandau), Berlin	2017	378530.9204263203	5824974.662201173	6.685432793807178
3.0	1605.8	90.0	Straßburger Str. 32, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392602.6810526871	5821433.202452575	17.842222222222222
2.0	559.0	50.0	Lüderitzstraße 7, Wedding (Wedding), Berlin	2017	388038.0733660296	5823507.454066324	11.18
4.0	1496.0	128.28	Stendaler Straße 21, Tiergarten (Tiergarten), Berlin	2017	388030.5488439487	5821561.851275049	11.661989398191457
1.5	540.0	45.0	Blissestraße 66, Wilmersdorf (Wilmersdorf), Berlin	2017	385906.5984680468	5815684.134966584	12.0
2.0	483.71	77.66	Behmstr. 30, Wedding (Wedding), Berlin	2017	390988.14333933225	5823445.000952203	6.22856039144991
1.0	697.0	40.0	Olivaer Platz 3, Wilmersdorf (Wilmersdorf), Berlin	2017	385541.1389740425	5817874.534625012	17.425
2.0	725.0	58.0	Lüderitzstr. 13, Wedding (Wedding), Berlin	2017	387995.52911795466	5823546.619075449	12.5
2.5	625.0	70.0	Heimat 68, Zehlendorf (Zehlendorf), Berlin	2017	381886.57935583	5809169.112923028	8.928571428571429
2.0	999.0	91.2	Lindenstraße 36, Köpenick (Köpenick), Berlin	2017	402887.73816403036	5812195.252628878	10.953947368421053
1.0	390.0	37.0	Martha-Arendsee-Str. 30, Marzahn (Marzahn), Berlin	2017	401113.71418009116	5821731.674061443	10.54054054054054
3.0	858.0	66.0	Auguste-Viktoria-Straße 47, Schmargendorf (Wilmersdorf), Berlin	2017	383791.53994431056	5815774.756116478	13.0
3.0	1248.0	97.0	Markelstraße 58, Steglitz (Steglitz), Berlin	2017	386206.82490402093	5813936.928406603	12.8659793814433
3.0	1490.0	98.47	Schliemannstr. 10, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392721.76818255073	5822496.632494433	15.131512135675841
2.0	560.0	68.0	Quarzweg 94, Buckow (Neukölln), Berlin	2017	392225.4518873909	5809109.206934706	8.235294117647058
3.0	1771.87	141.75	Dorotheenstraße 56, Mitte (Mitte), Berlin	2017	390562.1111441462	5819959.075439568	12.499964726631392
3.0	880.0	96.0	Hermannstr. 231, Neukölln (Neukölln), Berlin	2017	393063.39949618897	5815772.126854173	9.166666666666666
1.0	445.0	52.0	Richard-Sorge-Straße 20, Friedrichshain (Friedrichshain), Berlin	2017	394707.33362516493	5820001.6573658325	8.557692307692308
3.0	1560.0	98.0	Möckernstraße 102, Kreuzberg (Kreuzberg), Berlin	2017	390014.2552496103	5817307.165021367	15.918367346938776
6.0	2041.26	157.0	Pistoriusstraße 14, Weißensee (Weißensee), Berlin	2017	395217.2646261758	5823528.105084911	13.001656050955415
2.0	448.0	64.0	Zepernickerstraße 2 Haus 1, Buch (Pankow), Berlin	2017	399167.72006209946	5833062.833194978	7.0
2.5	840.0	82.25	Küfersteig 16, Spandau (Spandau), Berlin	2017	376891.6598664212	5818950.226467779	10.212765957446809
2.0	980.0	98.0	Eislebener Straße 3, Wilmersdorf (Wilmersdorf), Berlin	2017	386994.96648407966	5818020.491833477	10.0
4.0	860.0	119.0	Handjerystraße 30, Adlershof (Treptow), Berlin	2017	401686.7402245215	5810566.197064855	7.226890756302521
4.0	1770.0	110.0	Chausseestr. 37, Mitte (Mitte), Berlin	2017	373886.1657624407	5808876.292712884	16.09090909090909
3.0	1165.0	85.0	Konrad-Wolf-Straße 83, Alt-Hohenschönhausen (Hohenschönhausen), Berlin	2017	397380.00461123866	5822304.889799948	13.705882352941176
2.0	750.0	66.0	Flatowallee 16, Charlottenburg (Charlottenburg), Berlin	2017	380839.8007041874	5819244.08003738	11.363636363636363
1.0	550.0	43.0	Schlüterstraße 47, Charlottenburg (Charlottenburg), Berlin	2017	385777.8179746061	5818205.491421625	12.790697674418604
3.0	1046.22	94.0	Uhlandstraße 58a, Niederschönhausen (Pankow), Berlin	2017	391474.6937394074	5827514.314443141	11.13
2.0	770.0	102.63	Grabenstraße  8, Lichterfelde (Steglitz), Berlin	2017	386114.5736497897	5809338.855576493	7.502679528403001
2.0	975.0	61.0	Schützenstrasse 70, Mitte (Mitte), Berlin	2017	390821.45425101323	5818848.055876647	15.98360655737705
3.0	1066.0	82.0	Meyerbeerstr. 19, Weißensee (Weißensee), Berlin	2017	395051.566315996	5822949.694580165	13.0
2.0	1030.0	51.8	Schützenstr. 41, Mitte (Mitte), Berlin	2017	391296.8912136541	5818885.756002105	19.884169884169886
4.0	1940.0	120.0	Samariterstraße 38, Friedrichshain (Friedrichshain), Berlin	2017	395800.5610448261	5819488.075840957	16.166666666666668
2.0	699.0	56.0	Cranachstr. 48, Schöneberg (Schöneberg), Berlin	2017	387417.80604101607	5814180.33809674	12.482142857142858
3.0	975.0	72.0	Oldenburgallee 15 a, Charlottenburg (Charlottenburg), Berlin	2017	381708.47824350523	5819465.971975053	13.541666666666666
2.0	792.0	66.0	Max-Dohrn-Str. 3, Charlottenburg (Charlottenburg), Berlin	2017	384971.8916555933	5821498.741469943	12.0
2.0	768.76	68.66	Ahornallee 3, Charlottenburg (Charlottenburg), Berlin	2017	383103.63389028393	5819986.580465185	11.196621031168075
2.0	530.0	63.0	Semmelweisstraße 57, Altglienicke (Treptow), Berlin	2017	400195.9231574989	5809122.73127154	8.412698412698413
2.0	1400.0	90.0	Dossestr 14, Friedrichshain (Friedrichshain), Berlin	2017	396345.1854921683	5818846.208712783	15.555555555555555
2.0	500.0	47.0	Franz-Jacob-Str. 9, Lichtenberg (Lichtenberg), Berlin	2017	395908.6851245068	5820656.55434297	10.638297872340425
5.0	2065.0	178.99	Bahnhofstraße 39, Lichterfelde (Steglitz), Berlin	2017	386055.6915863643	5810261.161833513	11.536957371920218
2.0	430.0	59.7	Handjerystr. 4, Adlershof (Treptow), Berlin	2017	401505.95227727975	5810796.001474503	7.202680067001674
4.0	1564.76	126.19	Gounodstrasse  46, Weißensee (Weißensee), Berlin	2017	395419.98533381906	5822952.933594835	12.400031698232823
4.0	1564.76	126.19	Gounodstrasse  46, Weißensee (Weißensee), Berlin	2017	395419.98533381906	5822952.933594835	12.400031698232823
2.0	400.0	50.0	Leonorenstr. 73, Lankwitz (Steglitz), Berlin	2017	387431.85493152187	5811115.765431383	8.0
1.0	502.0	22.0	Köpenicker Str. 43, Mitte (Mitte), Berlin	2017	393113.853331824	5818830.00154475	22.818181818181817
1.0	650.0	33.82	Johanniterstr. 31, Kreuzberg (Kreuzberg), Berlin	2017	391164.6663374145	5817544.488559964	19.2193968066233
4.0	765.0	95.6	Rabenstraße 18, Konradshöhe (Reinickendorf), Berlin	2017	380198.56891900435	5827419.098190863	8.002092050209205
4.0	1540.0	146.5	Muthesiusstraße 12, Steglitz (Steglitz), Berlin	2017	385894.90007637	5813446.4184113415	10.511945392491468
3.0	1397.25	115.0	Rosa-Luxemburg-Str. 3, Mitte (Mitte), Berlin	2017	392049.12053857424	5820454.1443678625	12.15
2.0	690.0	69.03	Mehringdamm 89, Kreuzberg (Kreuzberg), Berlin	2017	390456.55257696076	5816620.8345522275	9.995654063450674
2.0	1400.0	65.0	Dortmunder Str. 12, Tiergarten (Tiergarten), Berlin	2017	387180.5624310407	5820287.217096252	21.53846153846154
3.0	845.0	75.0	Hohenzollernstraße 4B, Wannsee (Zehlendorf), Berlin	2017	374332.929631239	5808992.5322033875	11.266666666666667
2.0	840.0	70.0	Baumschulenstraße 25, Baumschulenweg (Treptow), Berlin	2017	397164.4009117026	5813827.603806633	12.0
4.0	918.47	85.44	Storkower Str. 84, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	394737.8695571164	5821958.305492083	10.749882958801498
5.0	1390.0	160.0	Gartenstraße 61, Köpenick (Köpenick), Berlin	2017	403292.6806889165	5810900.439716826	8.6875
2.0	690.0	60.0	Rochowstraße 14, Friedrichshain (Friedrichshain), Berlin	2017	395346.0947358121	5817788.447186886	11.5
4.0	2000.0	145.58	Lychener Str. 16, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392581.7986163032	5822512.39944239	13.738150844896277
6.0	1889.0	205.34	Sandhauserstr. 113A, Heiligensee (Reinickendorf), Berlin	2017	379062.0436024379	5829046.775028151	9.199376643615468
2.0	425.0	52.0	Wildenbruchstraße 46 A, Treptow (Treptow), Berlin	2017	394882.7653572313	5816660.8086379925	8.173076923076923
2.0	1300.0	85.0	Kopernikusstraße 5, Friedrichshain (Friedrichshain), Berlin	2017	394870.6828988649	5818982.9794657035	15.294117647058824
2.5	1100.0	70.0	Reichsstraße 7, Charlottenburg (Charlottenburg), Berlin	2017	382512.1707199691	5819388.940981938	15.714285714285714
1.5	572.3	48.5	Martinstraße 00, Steglitz (Steglitz), Berlin	2017	385993.3378589994	5812708.374791818	11.799999999999999
3.0	1325.0	115.87	Lindenstraße 28, Köpenick (Köpenick), Berlin	2017	402691.446498813	5812406.116311613	11.435229136100801
2.0	1080.0	40.0	Strassmannstrasse 6, Friedrichshain (Friedrichshain), Berlin	2017	394669.5836157334	5820171.604952212	27.0
3.0	848.0	100.0	Sallgasterstr. 29, Wittenau (Reinickendorf), Berlin	2017	387993.1988217215	5828377.516312844	8.48
2.0	513.81	65.0	Graf-Haeseler.tr. 7, Reinickendorf (Reinickendorf), Berlin	2017	385726.2934519247	5825656.854024089	7.90476923076923
4.0	1830.0	130.0	Schlüterstraße 48, Charlottenburg (Charlottenburg), Berlin	2017	385794.7806657625	5818223.512987368	14.076923076923077
1.0	425.0	32.0	Metzerstrasse 5, Spandau (Spandau), Berlin	2017	377581.0183694096	5820974.662464644	13.28125
4.0	1950.0	145.5	Eisenzahnstrasse 5, Wilmersdorf (Wilmersdorf), Berlin	2017	384932.4490419853	5817795.812374608	13.402061855670103
2.0	977.0	72.37	Feurigstr. 16, Schöneberg (Schöneberg), Berlin	2017	388370.7372696398	5816233.339510234	13.500069089401684
1.0	800.0	68.0	Schwartzkopffstraße 3, Mitte (Mitte), Berlin	2017	390098.3737235427	5821726.450842761	11.764705882352942
2.0	800.0	80.74	Lankwitzer Str. 5, Lichterfelde (Steglitz), Berlin	2017	386465.0547209056	5810060.364367565	9.908347783007184
3.0	1184.0	89.0	Börnestraße 4, Weißensee (Weißensee), Berlin	2017	394703.74887395056	5823118.637157091	13.303370786516854
2.0	870.0	126.0	Regattastr. 66, Grünau (Köpenick), Berlin	2017	403206.7187603903	5808922.154078469	6.904761904761905
2.0	1580.0	81.0	Calvinstr. 12, Tiergarten (Tiergarten), Berlin	2017	388141.28196118533	5820376.446610569	19.506172839506174
4.0	1740.0	134.0	Mommsenstr. 36, Charlottenburg (Charlottenburg), Berlin	2017	384953.9123240115	5818429.43257007	12.985074626865671
1.0	400.0	21.0	Herbert Baum Str 37, Weißensee (Weißensee), Berlin	2017	395424.1070844665	5822903.929650065	19.047619047619047
1.0	569.0	37.27	Königin-Luise-Straße 5, Dahlem (Zehlendorf), Berlin	2017	384870.67333769344	5813463.815791895	15.266970753957605
3.0	1999.0	138.64	Wallstraße58/59 58, Mitte (Mitte), Berlin	2017	392314.9967919152	5819354.9206330925	14.418638199653781
1.0	430.0	36.0	Winkelmannstrasse 45, Johannisthal (Treptow), Berlin	2017	398464.0458265515	5811239.467111499	11.944444444444445
3.0	680.0	96.0	Brunsbütteler Damm 356, Staaken (Spandau), Berlin	2017	374051.9400839204	5821928.916794918	7.083333333333333
4.0	1675.0	130.04	Ostendorfstraße 7, Köpenick (Köpenick), Berlin	2017	404130.21064888354	5808837.36282098	12.880652107043987
3.0	2095.0	139.45	Winsstraße 12, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393155.82728776673	5821471.817625271	15.023305844388672
4.0	1690.0	118.0	Kalkseestraße 17, Friedrichshagen (Köpenick), Berlin	2017	407482.6077204107	5811854.913773533	14.322033898305085
2.0	1190.0	70.0	Kalkseestraße 17, Friedrichshagen (Köpenick), Berlin	2017	407482.6077204107	5811854.913773533	17.0
3.0	940.0	116.0	Bundesplatz 13, Wilmersdorf (Wilmersdorf), Berlin	2017	386521.25209634966	5815603.374481614	8.10344827586207
4.0	1718.0	140.0	Pistoriusstraße 14, Weißensee (Weißensee), Berlin	2017	395217.2646261758	5823528.105084911	12.271428571428572
2.0	1185.0	74.96	Katharinenstr. 25, Wilmersdorf (Wilmersdorf), Berlin	2017	384055.2600720565	5817845.240238584	15.808431163287088
3.0	1214.52	101.21	Ilmenauer Str. 9b, Schmargendorf (Wilmersdorf), Berlin	2017	383655.0508277029	5816034.151532512	12.0
4.0	1950.0	145.7	Breisgauer Straße 39, Zehlendorf (Zehlendorf), Berlin	2017	378867.2672304112	5810835.0845028665	13.383665065202472
5.0	2136.0	178.0	Badensche Str. 15, Wilmersdorf (Wilmersdorf), Berlin	2017	386865.32861672435	5816416.409340393	12.0
3.0	1600.0	145.0	Paulsborner Str. 26a, Wilmersdorf (Wilmersdorf), Berlin	2017	384347.1792362958	5817198.597050358	11.03448275862069
2.0	800.0	76.0	Kohlisstraße 76, Mahlsdorf (Hellersdorf), Berlin	2017	404373.54396486474	5815264.394276481	10.526315789473685
6.0	5000.0	300.0	Englerallee 42, Dahlem (Zehlendorf), Berlin	2017	384820.0003470578	5813753.57683681	16.666666666666668
2.0	530.0	47.5	Bahnhofstraße 3, Köpenick (Köpenick), Berlin	2017	403224.22107190674	5812474.595556358	11.157894736842104
2.0	1315.0	86.0	Ufnaustraße 10, Tiergarten (Tiergarten), Berlin	2017	385840.4125416528	5821385.40182817	15.290697674418604
3.0	1390.0	91.0	Glasbläserallee 12, Friedrichshain (Friedrichshain), Berlin	2017	396034.7507039896	5817445.693839513	15.274725274725276
4.0	1698.0	105.0	Zehdenicker Straße 8a, Mitte (Mitte), Berlin	2017	391823.88319315563	5821281.989489973	16.17142857142857
4.0	1020.0	120.96	Jüdenstr. 26, Spandau (Spandau), Berlin	2017	378123.4121446696	5822405.011030758	8.432539682539684
4.0	1140.0	104.0	Wasgenstr. 53, Nikolassee (Zehlendorf), Berlin	2017	378527.18252397963	5810406.565555594	10.961538461538462
1.5	950.0	57.0	Ulmenallee 62, Charlottenburg (Charlottenburg), Berlin	2017	382107.98216814257	5820138.777914412	16.666666666666668
3.5	1877.0	138.0	Börnestraße 4, Weißensee (Weißensee), Berlin	2017	394703.74887395056	5823118.637157091	13.601449275362318
2.0	825.0	62.0	Börnestraße 4, Weißensee (Weißensee), Berlin	2017	394703.74887395056	5823118.637157091	13.306451612903226
6.0	1535.0	166.0	Humperdinckstr. 15, Lankwitz (Steglitz), Berlin	2017	386931.3683728183	5810819.6439236775	9.24698795180723
2.0	696.78	66.36	Fürstenwalder Damm 542, Friedrichshagen (Köpenick), Berlin	2017	406680.0094596425	5812748.948516094	10.5
3.0	1993.7	482.0	Chemnitzer Straße 11, Kaulsdorf (Hellersdorf), Berlin	2017	403741.60604617617	5818068.9483043775	4.136307053941909
2.0	660.0	66.0	Wilhelminenhofstraße 21, Oberschöneweide (Köpenick), Berlin	2017	399164.64089656586	5813483.188732844	10.0
2.0	1480.0	92.91	Lietzenburger Strasse 101, Wilmersdorf (Wilmersdorf), Berlin	2017	385833.48407392175	5817912.55080453	15.92939403724034
4.0	1254.0	114.0	Bornstedter Strasse 3, Grunewald (Wilmersdorf), Berlin	2017	383658.48351104313	5817765.772840291	11.0
2.0	707.95	68.0	Parksiedlungg Spruch 1, Buckow (Neukölln), Berlin	2017	391987.63861715724	5809136.403960638	10.411029411764707
3.0	948.75	86.25	Ostpreußendamm 43, Lichterfelde (Steglitz), Berlin	2017	385620.7517829007	5810026.888200959	11.0
4.0	1010.0	96.93	Björnsonstr. 22, Steglitz (Steglitz), Berlin	2017	385392.6042967335	5814080.365310848	10.419890642731868
2.0	1870.0	101.0	Cuvrystraße 4, Kreuzberg (Kreuzberg), Berlin	2017	394504.79917167826	5817783.0717343325	18.514851485148515
2.0	832.5	90.0	Pasewalker Str. 67, Französisch Buchholz (Pankow), Berlin	2017	393820.8663518856	5828490.327659598	9.25
6.5	2453.77	223.07	Hohenzollerndamm 82, Schmargendorf (Wilmersdorf), Berlin	2017	383647.73158541037	5815900.62013666	11.0
6.0	1971.2	179.2	Küstriner Str. 51, Alt-Hohenschönhausen (Hohenschönhausen), Berlin	2017	397483.09842179273	5822093.348907651	11.000000000000002
